url;fornecedor;nome;preco;descricao;dimensoes;fotos
https://simonetti.com.br/conjunto-box-pkt-diamond-casal-193cm-com-molas-ensacadas-design-colchoes-33541142-unica;Simonetti;Conjunto Box PKT Diamond Casal 193cm, com molas ensacadas - Design Colchões;R$ 2.997,38;O Conjunto Box Diamond Visco com molas ensacadas oferece um design cuidadosamente elaborado para proporcionar conforto e suporte excepcionais. Seu tampo é revestido em tecido de malha bordado, conferindo uma sensação suave ao toque.;dimensões colchão: 193 x 34 x 203cm (LxAxP) | dimensões base: 193 x 42 x 203cm (LxAxP) | dimensões colchão + base: 193 x 76 x 203cm (LxAxP);https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/simonetti/695926fa8220.jpg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/simonetti/5062b8623205.jpg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/simonetti/cce41e2f6211.jpg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/simonetti/1d0d428b603f.jpg
https://simonetti.com.br/conjunto-box-double-solteiro-com-molas-ensacadas-design-colchoes-33541160-unica;Simonetti;Conjunto Box Double Solteiro com Molas Ensacadas | Design Colchões;R$ 1.128,03;O Conjunto Box Double com molas ensacadas oferece um design cuidadosamente elaborado para proporcionar conforto e suporte excepcionais. Seu tampo é revestido em tecido de malha bordado, conferindo uma sensação suave ao toque. Com uma camada de conforto feita de espuma D28, oferece um nível de conforto com estrutura firme para uma ótima noite de sono.;dimensão do colchão: 88 x 26 x 188cm (LxAxP) | dimensões da base: 88 x 42 x 188cm (LxAxP) | dimensões colchão + base: 88 x 68 x 188cm (LxAxP);https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/simonetti/98d789df96c2.jpg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/simonetti/cb2884915940.jpg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/simonetti/f1cf1e02d100.jpg
https://simonetti.com.br/conjunto-box-casal-138cm-apolo-smart-com-molas-ensacadas-bom-pastor-20900658-unica;Simonetti;Conjunto Box Casal 138cm Apolo Smart com molas Ensacadas | Bom Pastor;R$ 1.545,69;O Conjunto Box Casal 138cm Apolo Smart Bom Pastor foi desenvolvido para proporcionar mais conforto, sustentação e durabilidade para suas noites de descanso. Com estrutura reforçada e sistema de molas ensacadas individualmente, o colchão reduz a transferência de movimentos, garantindo mais estabilidade e conforto para o casal. Seu acabamento em malha especial oferece toque macio e sensação aconchegante, enquanto a camada de conforto com espuma selada D28 e Orto Pillow proporciona suporte ideal para o corpo, ajudando no alinhamento da coluna e no relaxamento muscular. A base box é desmontável e produzida com madeira de eucalipto reflorestado e MDF nas laterais, trazendo maior resistência e durabilidade ao conjunto. Os pés rosqueáveis em plástico de alta resistência garantem firmeza e praticidade na montagem. Ideal para quem busca colchão casal molas ensacadas, cama box casal confortável, colchão ortopédico D28 e conjunto box Bom Pastor com excelente custo-benefício. O produto acompanha kit completo para montagem, você pode realizar a instalação de forma simples e rápida, sem necessidade de ferramentas. Para auxiliar ainda mais no processo, a embalagem inclui um QR Code com vídeo explicativo em passo a passo, tornando a montagem prática e intuitiva.;dimensões colchão: 138 x 28 x 188cm (LxAxP) | dimensões da base: 138 x 42 x 188cm (LxAxP);https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/simonetti/64e7669305c5.jpg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/simonetti/397aef77acba.jpg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/simonetti/1fd932ce5f62.jpg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/simonetti/65c54a1dc54f.jpg
https://simonetti.com.br/colchobox-master-138x64-com-pillow-design-colchoes;Simonetti;Cama Box Casal Master 138x64 com Pillow - Design Colchões;R$ 831,75;A Colchobox Master é um colchão que oferece conforto e durabilidade com suas características distintas. Seu tampo é confeccionado em tecido 100% poliéster, com um bordado que adiciona um toque de elegância ao produto.;dimensões: 138 x 64 x 188cm (LxAxP);https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/simonetti/338c9495087a.jpg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/simonetti/a9eba64fdb59.jpg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/simonetti/6806cfceaeea.jpg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/simonetti/8bf81c651f2f.jpg
https://simonetti.com.br/conjunto-box-intense-pkt-casal-queen-size-158cm-com-molas-ensacadas-sonos;Simonetti;Conjunto Cama Box Queen Size 158cm Intense PKT com Molas Ensacadas - Sonos Colchões;R$ 2.544,02;O Conjunto Box Intense oferece um design cuidadosamente elaborado para proporcionar conforto e suporte excepcionais. Seu tampo é revestido por uma malha especial, conferindo uma sensação suave ao toque. Com uma camada de conforto feita de espuma selada D28 e molejo com molas ensacadas individualmente oferece uma ótima noite de sono.;dimensões (colchão + base): 158 x 74 x 198cm (LxAxP) | dimensões do colchão: 158 x 32 x 198cm (LxAxP) | dimensões da base: 158 x 42 x 198cm (LxAxP);https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/simonetti/4ad5530e43bb.jpg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/simonetti/55feb75a8aae.jpg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/simonetti/6ad38da4cb0f.jpg
https://simonetti.com.br/colchobox-supreme-casal-138cm-com-pillow-design-colchoes;Simonetti;Colchobox Supreme Casal 138cm com Pillow - Design Colchões;R$ 1.069,73;Colchobox Supreme é um colchão que oferece conforto e qualidade em suas características principais. Seu tampo e laterais são revestidos com tecido 100% poliéster bordado, proporcionando uma sensação suave ao toque, conferindo um acabamento elegante e durável.;dimensões: 138 x 70 x 188cm (LxAxP);https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/simonetti/1fbf2c915c3d.jpg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/simonetti/4a46173e6bee.jpg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/simonetti/462a3d849feb.jpg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/simonetti/4fac402fc9ce.jpg
https://simonetti.com.br/conjunto-box-casal-londres-138cm-com-molas-ensacadas-umaflex;Simonetti;Conjunto Cama Box Casal 138cm Londres com Molas Ensacadas - Umaflex;R$ 1.331,51;O Conjunto Box Casal Londres conta com o molejo de molas ensacadas individualmente que adapta-se de forma precisa aos contornos do corpo, minimizando a transferência de movimento e proporcionando um descanso tranquilo. Adequado para biotipos de até 120kg por pessoa. O revestimento combina elegância, apresentando um tampo em tecido estampado e lateral em Tafetá mescla cinza. A presença da espuma D26 contribui para um toque agradável.;dimensões do conjunto box: 138 x 68 x 188cm (LxAxP) | dimensões do colchão: 138 x 30 x 188cm (LxAxP) | dimensões da base: 138 x 38 x 188cm (LxAxP);https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/simonetti/8d2d1d1eb5af.jpg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/simonetti/719f677c32d7.jpg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/simonetti/45215bddfdbe.jpg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/simonetti/80ebbee83a33.jpg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/simonetti/f3e436ac2b0a.jpg
https://simonetti.com.br/conjunto-box-absolut-casal-138cm-com-molas-ensacadas-design-colchoes;Simonetti;Conjunto Cama Box Casal Absolut 138cm com Molas Ensacadas - Design Colchões;R$ 1.544,50;O Conjunto Box Absolut Casal oferece um design cuidadosamente elaborado para proporcionar conforto e suporte excepcionais. Seu tampo é revestido em tecido de malha bordado, conferindo uma sensação suave ao toque. Com uma camada de conforto feita de espuma D28, oferece um nível de conforto extra firme para uma ótima noite de sono.;dimensões (colchão + base): 138 x 74 x 188cm (LxAxP) | dimensões do colchão: 138 x 32 x 188cm (LxAxP) | dimensões da base: 138 x 42 x 188cm (LxAxP);https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/simonetti/7899d273ff05.jpg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/simonetti/908dfb1ffd95.jpg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/simonetti/db434524dcb8.jpg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/simonetti/9aeeddcceee3.jpg
https://simonetti.com.br/conjunto-box-absolut-casal-158cm-com-molas-ensacadas-design-colchoes;Simonetti;Conjunto Cama Box Queen Size Absolut 158cm com Molas Ensacadas - Design Colchões;R$ 1.960,97;O Conjunto Box Absolut Casal oferece um design cuidadosamente elaborado para proporcionar conforto e suporte excepcionais. Seu tampo é revestido em tecido de malha bordado, conferindo uma sensação suave ao toque. Com uma camada de conforto feita de espuma D28, oferece um nível de conforto extra firme para uma ótima noite de sono.;dimensões (colchão + base): 158 x 74 x 198cm (LxAxP) | dimensões do colchão: 158 x 32 x 198cm (LxAxP) | dimensões da base: 158 x 42 x 198cm (LxAxP);https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/simonetti/168effe947e1.jpg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/simonetti/550628db858a.jpg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/simonetti/46d4120db726.jpg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/simonetti/b0567d0c5308.jpg
https://simonetti.com.br/conjunto-box-absolut-casal-193cm-com-molas-ensacadas-design-colchoes;Simonetti;Conjunto Cama Box King Size Absolut 193cm com Molas Ensacadas - Design Colchões;R$ 2.603,52;O Conjunto Box Absolut Casal oferece um design cuidadosamente elaborado para proporcionar conforto e suporte excepcionais. Seu tampo é revestido em tecido de malha bordado, conferindo uma sensação suave ao toque. Com uma camada de conforto feita de espuma D28, oferece um nível de conforto extra firme para uma ótima noite de sono.;dimensões do colchão + base: 193 x 74 x 203cm (LxAxP) | dimensões do colchão: 193 x 32 x 203cm (LxAxP) | dimensões da base: 193 x 42 x 203cm (LxAxP);https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/simonetti/ce1e8dee3707.jpg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/simonetti/c4190f37fec5.jpg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/simonetti/b6b90703a8f3.jpg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/simonetti/2362c1c5906b.jpg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/simonetti/d6f6aae61a18.jpg
https://simonetti.com.br/colchobox-acoplado-black-88x54-cm-design-colchoes;Simonetti;Cama Box Acoplado Solteiro 88cm Black | Design Colchões;R$ 593,76;Cama Box Acoplado Solteiro 88cm Black é um conjunto de colchão e base acoplada que oferece conforto e durabilidade. O tampo e as laterais são revestidos com tecido 100% poliéster bordado, proporcionando um toque suave e elegante. O núcleo do colchão é composto por uma espuma de 5 cm D28 certificada pelo INMETRO, garantindo qualidade e resistência.;dimensões: 88 x 54 x 188cm (LxAxP);https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/simonetti/5f0b05f5555c.jpg
https://simonetti.com.br/colchobox-supreme-solteiro-88cm-com-pillow-design-colchoes;Simonetti;Colchobox Supreme Solteiro 88cm com Pillow - Design colchões;R$ 831,75;Colchobox Supreme é um colchão que oferece conforto e qualidade em suas características principais. Seu tampo e laterais são revestidos com tecido 100% poliéster bordado, proporcionando uma sensação suave ao toque, conferindo um acabamento elegante e durável.;dimensões: 88 x 70 x 188cm (LxAxP);https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/simonetti/ed850cfaee3b.jpg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/simonetti/7dd814e0c409.jpg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/simonetti/68a7e842b685.jpg
https://simonetti.com.br/conjunto-box-recordare-bambo-casal-queen-size-158cm-com-molas-ensacadas-paropas;Simonetti;Conjunto Cama Box Queen Size 158cm Recordare Bamboo com Molas Ensacadas - Paropas;R$ 3.150,88;O Conjunto Box Recordare Bambo Casal Queen Size 158cm é uma opção de alta qualidade e conforto para casais que buscam um descanso reparador. Com uma espuma de conforto HR 33 Gel + AG D80, oferece suporte e maciez ideais para um sono revigorante. As molas ensacadas individualmente garantem maior independência de movimento, evitando perturbações durante o sono do parceiro.;dimensões do colchão + base: 158 x 74 x 198cm (LxAxP) | dimensões do colchão: 158 x 32 x 198cm (LxAxP) | dimensões da base: 158 x 42 x 198cm (LxAxP);https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/simonetti/46295b5c9c69.jpg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/simonetti/8db0b2115b34.jpg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/simonetti/b043e165e9d1.jpg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/simonetti/f4259ce37922.jpg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/simonetti/a714f5278ce1.jpg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/simonetti/dfd2cb773d93.jpg
https://simonetti.com.br/conjunto-box-requinte-casal-king-size-193cm-com-molas-ensacadas-sonos;Simonetti;Conjunto Cama Box King Size 193cm Requinte com Molas Ensacadas - Sonos Colchões;R$ 2.663,01;O conjunto box requinte é um conjunto de alta qualidade e conforto, ideal para quem busca uma boa noite de sono. Revestimento do tampo em malha especial, que proporciona maciez e suavidade ao toque. Revestimento lateral em tecido com fitas decorativas, que dão um charme e elegância ao produto. Núcleo em espuma D28 certificada pelo inmetro e Placa de EPS, que garantem firmeza e durabilidade ao colchão. Molejo com molas ensacadas individualmente, que se adaptam ao corpo e evitam a transmissão de movimentos entre os parceiros. Biotipo suportado até 120Kg por pessoa, que atende a diferentes perfis de consumidores. O conjunto box requinte é uma ótima opção para quem valoriza o conforto e a qualidade do sono. Experimente e comprove!;dimensões do colchão + base: 193 x 72 x 203cm (LxAxP) | dimensões do colchão: 193 x 30 x 203cm (LxAxP) | dimensões da base: 193 x 42 x 203cm (LxAxP);https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/simonetti/e6c76d0c1a10.jpg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/simonetti/a4d6341699de.jpg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/simonetti/9a6a466ef18d.jpg
https://simonetti.com.br/conjunto-box-primore-casal-158cm-espuma-d45-bom-pastor;Simonetti;Conjunto Cama Box Queen Size Primore Casal 158cm, Espuma D45 - Bom Pastor;R$ 2.319,13;O conjunto box Primore D45 Queen Size 158 cm oferece um design cuidadosamente elaborado para proporcionar conforto e suporte excepcionais. Seu tampo é revestido por uma malha especial, conferindo uma sensação suave ao toque. Com uma camada de conforto feita de espuma selada D45, oferece um suporte firme e confortável para uma ótima noite de sono.;dimensões do colchão + base: 158 x 72 x 198cm (LxAxP) | dimensões do colchão: 158 x 30 x 198cm (LxAxP) | dimensões da base: 158 x 42 x 198cm (LxAxP);https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/simonetti/1642aacc5a0d.jpg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/simonetti/f00577f4ea12.jpg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/simonetti/0159fd96fd58.jpg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/simonetti/04af7be2d110.jpg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/simonetti/caad02c8e276.jpg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/simonetti/4b9231f56e1a.jpg
https://simonetti.com.br/colchobox-casal-juliete-tampo-com-pillow-design-colchoes;Simonetti;Cama Box Casal Juliete, tampo com Pillow - Design Colchões;R$ 950,74;A Colchobox Casal Juliete é uma opção de colchão que oferece conforto e qualidade em suas características principais. Seu tampo possui um acabamento com Pillow em tecido de Malha Bordado, com uma densidade de 240g/m², proporcionando uma superfície suave e agradável ao toque. As laterais são confeccionadas em tecido 100% Poliéster Bordado, conferindo um visual elegante e detalhado.;dimensões: 138 x 64 x 188cm (LxAxP);https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/simonetti/4a13186d040d.jpg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/simonetti/27888b55b2ad.jpg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/simonetti/9459a7e62b2d.jpg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/simonetti/27902d2c679e.jpg
https://simonetti.com.br/colchobox-acoplado-black-casal-138cm-design-colchoes;Simonetti;Cama Box Casal 138cm Acoplado Black | Design Colchões;R$ 712,76;Cama Box Casal 138cm Acoplado Black é uma opção de colchão acoplado com a base, firme com espuma de D28 certificada pelo INMETRO. O revestimento do tampo e lateral é feito de tecido 100% poliéster bordado. A estrutura é feita de madeira de reflorestamento tratada.;dimensões: 138 x 54 x 188cm (LxAxP);https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/simonetti/2e5257a07c26.jpg
https://simonetti.com.br/colchobox-com-auxiliar-real-88x57-cm-design-colchoes;Simonetti;Cama Box Solteiro com Auxiliar Real 88x57 cm - Design Colchões;R$ 831,75;A Colchobox com Auxiliar Real 88x57 cm é uma opção de colchão com características específicas para proporcionar conforto e durabilidade.;dimensões da cama: 88 x 57 x 188cm (LxAxP) | dimensões da cama auxiliar: 78 x 25 x 176cm (LxAxP);https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/simonetti/22556bd0f5d6.jpg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/simonetti/0d5447a0bae1.jpg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/simonetti/b9eae57759ec.jpg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/simonetti/8ed5e43d5d47.jpg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/simonetti/d26f762c8eb5.jpg
https://simonetti.com.br/conjunto-box-intense-pkt-casal-138cm-com-molas-ensacadas-sonos;Simonetti;Conjunto Cama Box Casal Intense PKT 138cm com Molas Ensacadas - Sonos;R$ 1.925,28;Conjunto box casal com design sofisticado, revestimento do tampo em malha especial e tampo com Pillow Pastel para uma sensação suave e aconchegante. O revestimento lateral em tecido cinza grafite com fitas decorativas adiciona um toque elegante. Núcleo em espuma D28 certificada pelo Inmetro e Placa de EPS oferecem suporte firme. Molejo com molas ensacadas individualmente proporciona adaptação ao corpo, reduzindo transferência de movimento. Adequado para diversos biotipos, suportando até 120kg por pessoa.;dimensões do conjunto box: 138 x 74 x 188cm (LxAxP) | dimensões da base: 138 x 42 x 188cm (LxAxP) | dimensões do colchão: 138 x 32 x 188cm (LxAxP);https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/simonetti/17f4dcd9df0e.jpg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/simonetti/407c0aee5f4b.jpg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/simonetti/ec4d3e645252.jpg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/simonetti/69205e02961c.jpg
https://simonetti.com.br/conjunto-box-casal-138cm-top-flex-diamante-com-pillow-design;Simonetti;Conjunto Cama Box Casal 138cm Top Flex Diamante com Pillow - Design;R$ 1.330,32;O Conjunto Box Casal Top Flex Diamante com Pillow é um conjunto de colchão e base projetado para proporcionar conforto e durabilidade;dimensões do colchão: 138 x 30 x 188cm (LxAxP) | dimensões da base: 138 x 42.2 x 188cm (LxAxP) | dimensões da base e do colchão: 138 x 72 x 188cm (LxAxP);https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/simonetti/1046f90bda30.jpg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/simonetti/9ad1130eb675.jpg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/simonetti/78c03d838f49.jpg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/simonetti/7bfbcf7d0528.jpg
https://simonetti.com.br/conjunto-box-ortopedico-ultrapedic-one-casal-138cm-sonos;Simonetti;Conjunto Box Ortopédico Ultrapedic One, Casal 138cm - Sonos;R$ 1.568,30;O colchão ultrapedic é especialmente projetado para proporcionar conforto e suporte excepcionais. Utilizando espumas Iconfort D28, em conformidade com os padrões da ABNT, garante uma base sólida e duradoura para o descanso. A tecnologia de placa de AG(D65) contribui para a firmeza extra do colchão, tornando-o ideal para aqueles que preferem um suporte mais robusto. Sua característica dupla face permite que o colchão seja virado, proporcionando uma maior durabilidade e versatilidade no uso. Em resumo, o colchão ultrapedico oferece uma experiência de descanso extraordinariamente firme e confortável, combinando tecnologia avançada e materiais de alta qualidade.;dimensões do colchão + base: 138 x 70 x 188cm (LxAxP) | dimensões do colchão: 138 x 28 x 188cm (LxAxP) | dimensões da base: 138 x 42 x 188cm (LxAxP);https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/simonetti/253b3534cec6.jpg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/simonetti/53ce826e6080.jpg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/simonetti/f9a7306d0ae4.jpg
https://simonetti.com.br/conjunto-box-ortopedico-ultrapedic-one-casal-158cm-queen-size-sonos;Simonetti;Conjunto Box Ortopédico Ultrapedic One, Casal 158cm Queen Size - Sonos;R$ 2.103,76;O colchão ultrapedic é especialmente projetado para proporcionar conforto e suporte excepcionais. Utilizando espumas Iconfort D28, em conformidade com os padrões da ABNT, garante uma base sólida e duradoura para o descanso. A tecnologia de placa de AG(D65) contribui para a firmeza extra do colchão, tornando-o ideal para aqueles que preferem um suporte mais robusto. Sua característica dupla face permite que o colchão seja virado, proporcionando uma maior durabilidade e versatilidade no uso. Em resumo, o colchão ultrapedico oferece uma experiência de descanso extraordinariamente firme e confortável, combinando tecnologia avançada e materiais de alta qualidade.;dimensões (colchão + base): 158 x 70 x 198cm (LxAxP) | dimensões do colchão: 158 x 28 x 198cm (LxAxP) | dimensões da base: 158 x 42 x 198cm (LxAxP);https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/simonetti/475f6182f312.jpg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/simonetti/0ae5c42b0bf7.jpg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/simonetti/ad83f1d061c2.jpg
https://simonetti.com.br/conjunto-box-recordare-bambo-casal-king-size-193cm-com-molas-ensacadas-paropas;Simonetti;Conjunto Box Recordare Bamboo Casal King Size 193cm com Molas Ensacadas - Paropas;R$ 3.805,33;O Conjunto Box Recordare Bambo Casal King Size 193cm é uma opção de alta qualidade e conforto para casais que buscam um descanso reparador. Com uma espuma de conforto HR 33 Gel + AG D80, oferece suporte e maciez ideais para um sono revigorante. As molas ensacadas individualmente garantem maior independência de movimento, evitando perturbações durante o sono do parceiro.;dimensões do colchão: 193 x 32 x 203cm (LxAxP) | dimensões da base: 193 x 42 x 203cm (LxAxP) | dimensão do colchão + base: 193 x 74 x 203cm (LxAxP);https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/simonetti/b5f438731fd9.jpg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/simonetti/184024cd2ee1.jpg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/simonetti/7978c99185e6.jpg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/simonetti/aca2fe5dfab7.jpg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/simonetti/a17019727271.jpg
https://simonetti.com.br/conjunto-box-requinte-solteiro-88cm-com-molas-ensacadas-sonos;Simonetti;Conjunto Cama Box Solteiro 88cm Requinte com Molas Ensacadas - Sonos;R$ 1.330,32;O conjunto box requinte é um conjunto de alta qualidade e conforto, ideal para quem busca uma boa noite de sono. Revestimento do tampo em malha especial, que proporciona maciez e suavidade ao toque. Revestimento lateral em tecido com fitas decorativas, que dão um charme e elegância ao produto. Núcleo em espuma D28 certificada pelo inmetro e Placa de EPS, que garantem firmeza e durabilidade ao colchão. Molejo com molas ensacadas individualmente, que se adaptam ao corpo. Biotipo suportado até 120Kg, que atende a diferentes perfis de consumidores. O conjunto box requinte é uma ótima opção para quem valoriza o conforto e a qualidade do sono. Experimente e comprove!;dimensões do conjunto box: 88 x 72 x 188cm (LxAxP) | dimensões do colchão: 88 x 30 x 188cm (LxAxP) | dimensões da base: 88 x 42 x 188cm (LxAxP);https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/simonetti/7aabc1c5e878.jpg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/simonetti/a04094e5bca9.jpg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/simonetti/606ed4935d73.jpg
